攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度,ConvoyID,FollowingID
(租11402)龍安街、文中路(二)-5.往國強十三街往國豐三街(車),NOR-1005,龍安派出所,2025-08-01,17:52:24,2010770141,LOC_0491,121.277875,24.993026,,
(租11402)泰圳路、上湖二路-3.往泰圳路820巷(車),NOR-1003,上湖派出所,2025-08-01,17:52:32,2050915021,LOC_2272,121.091929,24.895914,,
(租11402)龍安街、文中路(二)-3.往文中路內車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-01,17:52:43,2010770121,LOC_0489,121.277251,24.993603,,
(租11402)龍安街、文中路(二)-2.往文中路外車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-01,17:52:43,2010770111,LOC_0489,121.277282,24.99361,,
(租11402)龍安街、文中路-3.往文中路內車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-01,17:53:05,2010770021,LOC_0486,121.278226,24.994016,,
(租11402)龍安街、文中路-2.往文中路外車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-01,17:53:06,2010770011,LOC_0486,121.27822,24.993978,,
(租11402)龍安街、文中路-5.往國強十三街往國豐三街(車),NOR-1005,龍安派出所,2025-08-01,17:53:11,2010770041,LOC_0487,121.27844,24.993782,,
(租11402)龍安街、文中路-4.往龍安街往國強一街(車),NOR-1005,龍安派出所,2025-08-01,17:53:12,2010770031,LOC_0487,121.278374,24.993772,,
(租11402)龍安街、文中路(二)-4.往龍安街往國強一街(車),NOR-1005,龍安派出所,2025-08-01,17:53:18,2010770131,LOC_0490,121.278111,24.993426,,
(租11402)泰圳路、上湖一路口-4.往泰圳路820巷(車),NOR-1003,上湖派出所,2025-08-01,17:56:50,2050278031,LOC_2269,121.104487,24.902158,,
(租11402)泰圳路、上湖一路口-3.往三湖路(車),NOR-1003,上湖派出所,2025-08-01,17:57:08,2050278021,LOC_2268,121.104178,24.903201,,
(租11402)泰圳路、上湖一路口-2.往泰圳路684巷(車),NOR-1003,上湖派出所,2025-08-01,17:57:17,2050278011,LOC_2267,121.104763,24.903042,,
(租11401)泰圳路、泰圳路200巷口-2.往泰圳路177巷(車),NOR-1003,上湖派出所,2025-08-01,17:59:48,2050225011,LOC_2255,121.11292,24.906736,,
(租11401)泰圳路、泰圳路200巷口-3.往泰圳路190巷(車),NOR-1003,上湖派出所,2025-08-01,17:59:52,2050225021,LOC_2256,121.112687,24.906846,,
(租11401)泰圳路、泰圳路200巷口-4.往泰圳路200巷(車),NOR-1003,上湖派出所,2025-08-01,18:00:06,2050225031,LOC_2257,121.112383,24.906291,,
(租11401)泰圳路、泰圳路200巷口-5.往泰圳路222巷(車),NOR-1003,上湖派出所,2025-08-01,18:00:14,2050225041,LOC_2258,121.112439,24.906033,,
(租11402)國際路一段308號前Y字型路口-4.往八德(車),NOR-1001,中路派出所,2025-08-01,19:09:00,2010080031,LOC_0413,121.291523,24.968309,,
(租11402)國際路一段262巷與桃德路113巷-5.往桃德路(車),NOR-1001,中路派出所,2025-08-01,19:09:17,2010079041,LOC_0409,121.29252,24.96796,,
(租11402)國際路一段262巷與桃德路113巷-4.往八德(車),NOR-1001,中路派出所,2025-08-01,19:09:21,2010079031,LOC_0408,121.292344,24.967785,,
(租11401)國際路一段141巷與桃德路39巷口-5.往國際路一段141巷(車),NOR-1001,中路派出所,2025-08-01,19:10:18,2010078041,LOC_0350,121.291792,24.96517,,
(租11401)國際路一段141巷與桃德路39巷口-3.往國際路一段往桃園(車),NOR-1001,中路派出所,2025-08-01,19:10:34,2010078021,LOC_0348,121.292196,24.96585,,
(租11401)國際路一段141巷與桃德路39巷口-4.往桃德路39巷(車),NOR-1001,中路派出所,2025-08-01,19:10:42,2010078031,LOC_0349,121.292683,24.965737,,
(租11401)國際路一段141巷與桃德路39巷口-6.往國際路一段120巷(車),NOR-1001,中路派出所,2025-08-01,19:11:00,2010078051,LOC_0351,121.292855,24.964712,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-8.往國際路一段往國豐街(車),NOR-1001,中路派出所,2025-08-01,19:11:21,2010076071,LOC_0345,121.292439,24.963559,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-5.往中路北街67巷(車),NOR-1001,中路派出所,2025-08-01,19:11:42,2010076041,LOC_0342,121.293488,24.963336,,
(租11402)中路街與中路南街口-4.往國際一路往國際路一段(車),NOR-1001,廣興派出所,2025-08-01,19:12:02,2080620031,LOC_3370,121.293343,24.962521,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-6.往國際二路往中路北街(車),NOR-1001,中路派出所,2025-08-01,19:12:07,2010076051,LOC_0343,121.293647,24.962301,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-7.往國際一路往中路街(車),NOR-1001,中路派出所,2025-08-01,19:12:21,2010076061,LOC_0344,121.293306,24.961889000000003,,
(租11402)中路街與中路南街口-6.往中路北街往國際二路(車),NOR-1001,廣興派出所,2025-08-01,19:12:41,2080620051,LOC_3372,121.294295,24.961488,,
(租11402)中路街與中路南街口-5.往中路南街往國際路(車),NOR-1001,廣興派出所,2025-08-01,19:12:47,2080620041,LOC_3371,121.294327,24.961177,,
(租11402)廣福路與廣隆街口-5.往廣隆街往建國路(車),NOR-1001,廣興派出所,2025-08-01,19:13:59,2080652041,LOC_3399,121.292153,24.959094,,
(租11402)廣福路與廣隆街口-6.往廣隆街往廣福路(車),NOR-1001,廣興派出所,2025-08-01,19:14:06,2080652051,LOC_3402,121.292179,24.959346,,
(租11401)廣福路與廣福路451巷口 (含483、499巷口)-4.往大湳(車),NOR-1001,廣興派出所,2025-08-01,19:15:13,2080616031,LOC_3356,121.288793,24.959853,,
(租11401)廣福路與廣福路451巷口 (含483、499巷口)-5.往廣興路(車),NOR-1001,廣興派出所,2025-08-01,19:15:19,2080616041,LOC_3353,121.288341,24.959896,,
(租11401)廣福路與廣福路451巷口 (含483、499巷口)-3.往力霸街(車),NOR-1001,廣興派出所,2025-08-01,19:15:30,2080616021,LOC_3355,121.288328,24.959348,,
(租11402)廣興路與廣興路1156巷口-5.往廣興路1156巷往廣福路(車),NOR-1001,廣興派出所,2025-08-01,19:17:39,2080654041,LOC_3410,121.284483,24.955269,,
(租11402)廣興路與廣興路1156巷口-3.往廣興路往新興路(車),NOR-1001,廣興派出所,2025-08-01,19:18:00,2080654021,LOC_3408,121.283674,24.954153,,
(租11402)廣興路與廣興路1156巷口-4.往廣興路往廣福路(車),NOR-1001,廣興派出所,2025-08-01,19:18:14,2080654031,LOC_3409,121.28346,24.9546,,
(租11402)廣興路1360巷80弄口-3.往廣興路1360巷往永豐南路(車),NOR-1001,廣興派出所,2025-08-01,19:19:33,2080653021,LOC_3403,121.280675,24.956095,,
(租11402)廣興路1360巷80弄口-4.往廣興路1360巷往溪墘街(車),NOR-1001,廣興派出所,2025-08-01,19:19:59,2080653031,LOC_3405,121.279342,24.954982,,
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-5.往廣福路879巷192弄往廣福路879巷(車),NOR-1001,高明派出所,2025-08-01,19:20:34,2080651041,LOC_3641,121.276976,24.955713,,
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-4.往永豐南路31巷往永豐路(車),NOR-1001,高明派出所,2025-08-01,19:20:37,2080651031,LOC_3640,121.277093,24.955645,,
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-3.往永豐南路31巷往永豐南路31巷280弄(車),NOR-1001,高明派出所,2025-08-01,19:21:17,2080651021,LOC_3639,121.27708,24.953902,,
(租11402)廣福路1357巷206弄口-3.往廣福路1357巷206弄往永豐南路31巷(車),NOR-1001,高明派出所,2025-08-01,19:22:32,2080650021,LOC_3635,121.271808,24.953303,,
(租11402)廣福路1357巷206弄口-2.往廣福路1357巷往廣福路(車),NOR-1001,高明派出所,2025-08-01,19:22:46,2080650011,LOC_3634,121.271339,24.95408,,
(租11402)廣福路1357巷206弄口-4.往廣福路1357巷280弄往永豐南路31巷(車),NOR-1001,高明派出所,2025-08-01,19:22:55,2080650031,LOC_3636,121.271883,24.953865,,
(租11401)大興路、上興路-4.往大新一街(車),NOR-1002,大竹派出所,2025-08-01,19:53:00,2100802031,LOC_3968,121.256593,25.018621,,
(租11401)大新一街與上興路口-6.往大福路(車),NOR-1002,大竹派出所,2025-08-01,19:53:21,2100803151,LOC_3946,121.257607,25.018998,,
(租11401)大新一街與上興路口-5.上興路往大興路(車),NOR-1002,大竹派出所,2025-08-01,19:53:25,2100803141,LOC_3945,121.257391,25.018888,,
(租11401)大新一街與上興路口-4.大新一街往大興八街(車),NOR-1002,大竹派出所,2025-08-01,19:53:31,2100803131,LOC_3944,121.257604,25.018616,,
(租11401)大新一街與上興路口-3.豪登一街往大興八街(車),NOR-1002,大竹派出所,2025-08-01,19:53:41,2100803121,LOC_3943,121.25831,25.018802,,
(租11401)大新一街與上興路口-2.豪登一街往大福路(車),NOR-1002,大竹派出所,2025-08-01,19:53:49,2100803111,LOC_3942,121.258302,25.019061,,
(租11401)上興路、興中街-2.往大福路(車),NOR-1002,大竹派出所,2025-08-01,19:54:09,2100803011,LOC_3934,121.25949,25.019076,,
(租11401)上興路、興中街-3.往興仁路(車),NOR-1002,大竹派出所,2025-08-01,19:54:14,2100803021,LOC_3935,121.259612,25.018846,,
(租11401)上興路、興中街-4.往大興八街(車),NOR-1002,大竹派出所,2025-08-01,19:54:20,2100803031,LOC_3936,121.259453,25.018569,,
(租11402)大興一街與興仁路口-2.往大興八街(車),NOR-1002,大竹派出所,2025-08-01,19:56:08,2100723011,LOC_4019,121.262376,25.014441,,
(租11402)大興一街與興仁路口-3.往大興二街(車),NOR-1002,大竹派出所,2025-08-01,19:56:17,2100723021,LOC_4020,121.262019,25.014476,,
(租11402)大興一街與興仁路口-4.往中興六街(車),NOR-1002,大竹派出所,2025-08-01,19:56:26,2100723031,LOC_4021,121.262003,25.01411,,
(租11401)龍林街與福興三街-2.往福興二街(車),NOR-1002,大竹派出所,2025-08-01,20:00:04,2100715011,LOC_3982,121.255539,25.003799,,
(租11401)龍林街與福興三街-3.往中壢服務區(車),NOR-1002,大竹派出所,2025-08-01,20:00:12,2100715021,LOC_3981,121.255304,25.004224,,
(租11401)龍林街與福興三街-4.往龍安街二段(車),NOR-1002,大竹派出所,2025-08-01,20:00:14,2100715031,LOC_3981,121.255452,25.004319,,
(租11402)龍林街與中興路585巷-3.往中壢服務區(車),NOR-1002,大竹派出所,2025-08-01,20:00:26,2100755021,LOC_4063,121.255026,25.004862,,
(租11402)龍林街與中興路585巷-5.往涵洞(車),NOR-1002,大竹派出所,2025-08-01,20:00:27,2100755041,LOC_4061,121.255147,25.004864,,
(租11402)龍林街與中興路585巷-4.往龍安街二段(車),NOR-1002,大竹派出所,2025-08-01,20:00:36,2100755031,LOC_4064,121.255349,25.00511,,
(租11402)龍林街與中興路585巷-2.往中興路(車),NOR-1002,大竹派出所,2025-08-01,20:00:42,2100755011,LOC_4062,121.255075,25.005162,,
(租11402)中興路與中興路667巷口-7.中興路往龍安街二段自行車道(車),NOR-1002,大竹派出所,2025-08-01,20:02:31,2100963061,LOC_4024,121.251941,25.00862,,
(租11402)中興路與中興路667巷口-3.往龍安街二段(車),NOR-1002,大竹派出所,2025-08-01,20:02:32,2100963021,LOC_4024,121.251868,25.008618,,
(租11402)中興路與中興路667巷口-5.往中興路711巷(車),NOR-1002,大竹派出所,2025-08-01,20:02:39,2100963041,LOC_4026,121.251703,25.0084,,
(租11402)中興路與中興路667巷口-4.往合圳北路(車),NOR-1002,大竹派出所,2025-08-01,20:02:50,2100963031,LOC_4025,121.25114,25.008585,,
(租11402)中興路與中興路667巷口-6.中興路往合圳北路自行車道(車),NOR-1002,大竹派出所,2025-08-01,20:02:51,2100963051,LOC_4025,121.251108,25.008596,,
(租11401)中興路756巷口-4.往中興路711巷(車),NOR-1002,大竹派出所,2025-08-01,20:03:31,2100706031,LOC_3972,121.249145,25.007982,,
(租11401)中興路756巷口-5.往中興路711巷(車),NOR-1002,大竹派出所,2025-08-01,20:03:38,2100706041,LOC_3973,121.249206,25.008295,,
(租11401)中興路756巷口-7.往大竹外車道(車),NOR-1002,大竹派出所,2025-08-01,20:03:43,2100706061,LOC_3974,121.249394,25.008423,,
(租11401)中興路756巷口-6.往大竹內車道(車),NOR-1002,大竹派出所,2025-08-01,20:03:44,2100706051,LOC_3974,121.249394,25.008432,,
(租11401)中興路756巷口-3.往福林街(車),NOR-1002,大竹派出所,2025-08-01,20:03:49,2100706021,LOC_3971,121.249105,25.008626,,
(租11401)中興路756巷口-2.往福林街(車),NOR-1002,大竹派出所,2025-08-01,20:03:50,2100706011,LOC_3971,121.249175,25.008645,,
(租11401)中興路756巷口-2.往福林街(車),DEL-8888,大竹派出所,2025-08-01,20:44:00,2100706011,LOC_3971,121.249175,25.008645,,
(租11401)龍岡路二段、健行路口-4.往環中東路二段(車),DEL-8888,中壢派出所,2025-08-01,21:04:55,2000134031,LOC_2115,121.228904,24.946377,,
(租11401)環中東路、龍岡路口-2.往健行路(車),DEL-8888,龍興派出所,2025-08-01,21:05:19,2000140011,LOC_1825,121.229431,24.945089,,
(租11401)環中東路、龍岡路口-3.往後興路(車),DEL-8888,龍興派出所,2025-08-01,21:05:32,2000140021,LOC_1826,121.229749,24.944573,,
(租11401)環中東路、龍岡路口-5.往龍岡路三段(車),DEL-8888,龍興派出所,2025-08-01,21:05:41,2000140041,LOC_1828,121.229696,24.944169,,
(租11401)環中東路、龍岡路口-6.往台灣中油(龍岡站)(車),DEL-8888,龍興派出所,2025-08-01,21:05:45,2000140051,LOC_1829,121.229979,24.944198,,
(租11401)環中東路、龍岡路口-4.往林森路(車),DEL-8888,龍興派出所,2025-08-01,21:06:01,2000140031,LOC_1827,121.229213,24.944372,,
(租11401)環中東路二段、吉長街口-2.往昆明街(車),DEL-8888,普仁派出所,2025-08-01,21:06:30,2000141011,LOC_2079,121.230944,24.945361,,
(租11401)環中東路二段、吉長街口-3.往昆明街(車),DEL-8888,普仁派出所,2025-08-01,21:06:31,2000141021,LOC_2079,121.23096,24.945351,,
(租11401)環中東路二段、後興路二段口-2.往成都路(車),DEL-8888,普仁派出所,2025-08-01,21:06:38,2000141111,LOC_2081,121.231163,24.945162,,
(租11402)龍岡路二段321巷39弄口-5.往龍岡路二段321巷39弄8衖口(車),DEL-8888,龍興派出所,2025-08-01,21:07:30,2000193041,LOC_1862,121.231131,24.942336,,
(租11402)龍岡路二段321巷39弄口-2.往龍岡路二段353巷21弄(車),DEL-8888,龍興派出所,2025-08-01,21:07:36,2000193011,LOC_1859,121.231139,24.942059,,
(租11402)龍岡路二段321巷39弄口-3.往龍岡路二段321巷(車),DEL-8888,龍興派出所,2025-08-01,21:07:45,2000193021,LOC_1860,121.231594,24.941984,,
(租11402)龍岡路二段321巷39弄口-4.往龍岡路二段321巷39弄8衖(車),DEL-8888,龍興派出所,2025-08-01,21:07:51,2000193031,LOC_1861,121.231688,24.942295,,
(租11402)龍岡路二段321巷39弄口-6.往龍岡路二段321巷1弄口(車),DEL-8888,龍興派出所,2025-08-01,21:08:16,2000193051,LOC_1863,121.230659,24.942092,,
(租11402)龍岡路二段與321巷、龍翔街口-2.往龍岡路二段321巷口(車),DEL-8888,龍興派出所,2025-08-01,21:08:26,2001111011,LOC_1865,121.230052,24.942212,,
(租11402)執信一街與英士一街、皓東街口-4.往鄒容一街(車),DEL-8888,龍興派出所,2025-08-01,21:10:00,2000181031,LOC_1846,121.227281,24.9465,,
(租11402)執信一街與英士一街、皓東街口-3.往龍岡路一段(車),DEL-8888,龍興派出所,2025-08-01,21:10:08,2000181021,LOC_1845,121.227037,24.946971,,
(租11401)龍岡路二段、健行路口-5.往中北路二段(車),DEL-8888,中壢派出所,2025-08-01,21:10:24,2000134041,LOC_2117,121.227677,24.9473,,
(租11401)志航街與少康一街、二街及執信二街口-5.往吳鳳二街(車),DEL-8888,龍興派出所,2025-08-01,21:11:17,2000114041,LOC_1805,121.225063,24.945481,,
(租11401)志航街與少康一街、二街及執信二街口-6.往吳鳳三街(車),DEL-8888,龍興派出所,2025-08-01,21:11:20,2000114051,LOC_1806,121.224897,24.945502,,
(租11401)志航街與少康一街、二街及執信二街口-7.往逢甲二街(車),DEL-8888,龍興派出所,2025-08-01,21:11:31,2000114061,LOC_1807,121.224683,24.944995,,
(租11401)志航街與少康一街、二街及執信二街口-8.往自忠街116巷(車),DEL-8888,龍興派出所,2025-08-01,21:11:35,2000114071,LOC_1808,121.22484,24.944762,,
(租11401)志航街與少康一街、二街及執信二街口-9.往銘傳街(車),DEL-8888,龍興派出所,2025-08-01,21:11:44,2000114081,LOC_1809,121.224949,24.94445,,
(租11401)天祥三街與自忠二街、自忠街口-2.往志航街(車),DEL-8888,龍興派出所,2025-08-01,21:12:31,2000113011,LOC_1797,121.223617,24.946014,,
(租11401)天祥三街與自忠二街、自忠街口-3.往天祥二街(車),DEL-8888,龍興派出所,2025-08-01,21:12:36,2000113021,LOC_1798,121.223326,24.946081,,
(租11401)天祥三街與自忠二街、自忠街口-5.往自忠三街(車),DEL-8888,龍興派出所,2025-08-01,21:12:39,2000113041,LOC_1800,121.223313,24.945952,,
(租11401)天祥三街與自忠二街、自忠街口-4.往天祥一街(車),DEL-8888,龍興派出所,2025-08-01,21:12:43,2000113031,LOC_1799,121.223061,24.946113,,
(租11401)天祥三街與自忠二街、自忠街口-6.往金陵路(車),DEL-8888,龍興派出所,2025-08-01,21:12:46,2000113051,LOC_1799,121.222988,24.946053,,
(租11401)金陵路二段、振平街-7.往振昌街(車),DEL-8888,北勢派出所,2025-08-01,21:13:33,2060793061,LOC_2705,121.222063,24.943958,,
(租11401)金陵路二段、振平街-8.往金陵路二段14巷(車),DEL-8888,北勢派出所,2025-08-01,21:13:52,2060793071,LOC_2706,121.222666,24.942903,,
(租11401)金陵路二段、振平街-9.往振平街(車),DEL-8888,北勢派出所,2025-08-01,21:14:03,2060793081,LOC_2704,121.222219,24.942341,,
(租11401)金陵路二段、振平街-10.往金興街(車),DEL-8888,北勢派出所,2025-08-01,21:14:25,2060793091,LOC_2700,121.222826,24.94175,,
(租11401)環南路三段、金陵路二段口-2.往金陵路(車),DEL-8888,北勢派出所,2025-08-01,21:14:37,2060792011,LOC_2734,121.222983,24.941053,,
(租11401)環南路三段、金陵路二段口-5.往德育路二段(車),DEL-8888,北勢派出所,2025-08-01,21:14:44,2060792041,LOC_2737,121.222857,24.940679,,
(租11401)環南路三段、金陵路二段口-4.往金陵路三段(車),DEL-8888,北勢派出所,2025-08-01,21:14:51,2060792031,LOC_2736,121.223054,24.940413,,
(租11401)環南路三段、金陵路二段口-3.往環中東路二段(車),DEL-8888,北勢派出所,2025-08-01,21:15:05,2060792021,LOC_2735,121.223623,24.940877,,
(租11401)大德街、德泉街口-4.往環中東路二段867巷(車),DEL-8888,龍興派出所,2025-08-01,21:16:02,2000146031,LOC_1795,121.225565,24.938354,,
(租11401)大德街、德泉街口-3.往金陵路二段369巷(車),DEL-8888,龍興派出所,2025-08-01,21:16:43,2000146021,LOC_1794,121.22599,24.936879,,
