攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度
(租11402)大同路與富山二街口-2.往富山一街(車),DEL-8888,龍潭派出所,2025-08-01,22:22:05,2090682011,LOC_4212,121.220049,24.860169
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),ACC-0002,龍潭派出所,2025-08-01,22:22:06,2090691011,LOC_4227,121.215973,24.86101
(租11402)大同路與富山二街口-3.往富山二街(車),DEL-8888,龍潭派出所,2025-08-01,22:22:08,2090682021,LOC_4213,121.220085,24.859853
(租11402)大同路與光明路口-5.往光明路75巷(車),ACC-0001,龍潭派出所,2025-08-01,22:22:10,2090681041,LOC_4210,121.220048,24.86182
(租11402)大同路與富山二街口-4.往大同路57巷(車),DEL-8888,龍潭派出所,2025-08-01,22:22:10,2090682031,LOC_4214,121.220004,24.859511
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),ACC-0002,龍潭派出所,2025-08-01,22:22:11,2090691031,LOC_4229,121.215588,24.861255
(租11402)大同路226巷內-3.往大同路226巷35號(車),ACC-0001,龍潭派出所,2025-08-01,22:22:13,2090842021,LOC_4205,121.220341,24.862939
(租11402)大同路與富山二街口-5.往中正路(車),DEL-8888,龍潭派出所,2025-08-01,22:22:14,2090682041,LOC_4215,121.220374,24.859364
(租11402)大同路與光明路口-4.往大同路194巷(車),ACC-0002,龍潭派出所,2025-08-01,22:22:17,2090681031,LOC_4209,121.220215,24.861444
(租11402)大同路與富山二街口-4.往大同路57巷(車),ACC-0001,龍潭派出所,2025-08-01,22:22:27,2090682031,LOC_4214,121.220004,24.859511
(租11402)大同路與光明路口-5.往光明路75巷(車),ACC-0002,龍潭派出所,2025-08-01,22:22:28,2090681041,LOC_4210,121.220048,24.86182
(租11402)大同路與富山二街口-2.往富山一街(車),ACC-0001,龍潭派出所,2025-08-01,22:22:32,2090682011,LOC_4212,121.220049,24.860169
(租11402)大同路與光明路口-2.往中正路(車),ACC-0002,龍潭派出所,2025-08-01,22:22:34,2090681011,LOC_4207,121.219358,24.861206
(租11402)大同路15巷、15巷18弄口-2.往大同路15巷1號方向道路(車),DEL-8888,龍潭派出所,2025-08-01,22:22:39,2090876011,LOC_4202,121.21826,24.857878
(租11402)大同路與光明路口-3.往富山一街(車),ACC-0002,龍潭派出所,2025-08-01,22:22:46,2090681021,LOC_4208,121.219855,24.861155
(租11402)大同路與富山二街口-3.往富山二街(車),ACC-0001,龍潭派出所,2025-08-01,22:22:47,2090682021,LOC_4213,121.220085,24.859853
(租11402)大同路與富山二街口-5.往中正路(車),ACC-0001,龍潭派出所,2025-08-01,22:22:49,2090682041,LOC_4215,121.220374,24.859364
(租11402)大同路226巷內-3.往大同路226巷35號(車),ACC-0002,龍潭派出所,2025-08-01,22:22:53,2090842021,LOC_4205,121.220341,24.862939
(租11402)大同路與富山二街口-4.往大同路57巷(車),ACC-0002,龍潭派出所,2025-08-01,22:22:56,2090682031,LOC_4214,121.220004,24.859511
(租11402)大同路與富山二街口-2.往富山一街(車),ACC-0002,龍潭派出所,2025-08-01,22:23:09,2090682011,LOC_4212,121.220049,24.860169
(租11402)大同路15巷、15巷18弄口-2.往大同路15巷1號方向道路(車),ACC-0001,龍潭派出所,2025-08-01,22:23:13,2090876011,LOC_4202,121.21826,24.857878
(租11402)大同路與富山二街口-3.往富山二街(車),ACC-0002,龍潭派出所,2025-08-01,22:23:15,2090682021,LOC_4213,121.220085,24.859853
(租11402)大同路與富山二街口-5.往中正路(車),ACC-0002,龍潭派出所,2025-08-01,22:23:15,2090682041,LOC_4215,121.220374,24.859364
(租11402)大同路15巷、15巷18弄口-2.往大同路15巷1號方向道路(車),ACC-0002,龍潭派出所,2025-08-01,22:23:39,2090876011,LOC_4202,121.21826,24.857878
(租11402)玉龍路129號前-2.往金龍路8巷口(車),DEL-8888,龍潭派出所,2025-08-01,22:23:48,2091104011,LOC_4220,121.211294,24.858977
(租11402)玉龍路129號前-3.往金龍路8巷內(車),DEL-8888,龍潭派出所,2025-08-01,22:23:49,2091104021,LOC_4221,121.211203,24.859035
(租11402)玉龍路129號前-3.往金龍路8巷內(車),ACC-0001,龍潭派出所,2025-08-01,22:24:10,2091104021,LOC_4221,121.211203,24.859035
(租11402)玉龍路129號前-2.往金龍路8巷口(車),ACC-0001,龍潭派出所,2025-08-01,22:24:13,2091104011,LOC_4220,121.211294,24.858977
(租11402)金龍路60、112、180巷口-3.往金龍路112巷與180巷口(車),DEL-8888,龍潭派出所,2025-08-01,22:24:30,2090946021,LOC_4232,121.210904,24.853113
(租11402)金龍路60、112、180巷口-2.金龍路112巷朝(中豐路)方向道路(車),DEL-8888,龍潭派出所,2025-08-01,22:24:36,2090946011,LOC_4231,121.210403,24.852823
(租11402)玉龍路129號前-3.往金龍路8巷內(車),ACC-0002,龍潭派出所,2025-08-01,22:25:10,2091104021,LOC_4221,121.211203,24.859035
(租11402)玉龍路129號前-2.往金龍路8巷口(車),ACC-0002,龍潭派出所,2025-08-01,22:25:12,2091104011,LOC_4220,121.211294,24.858977
(租11402)金龍路60、112、180巷口-3.往金龍路112巷與180巷口(車),ACC-0001,龍潭派出所,2025-08-01,22:25:13,2090946021,LOC_4232,121.210904,24.853113
(租11402)金龍路60、112、180巷口-2.金龍路112巷朝(中豐路)方向道路(車),ACC-0001,龍潭派出所,2025-08-01,22:25:16,2090946011,LOC_4231,121.210403,24.852823
(租11401)金龍路476巷口-4.往新龍路(車),DEL-8888,龍潭派出所,2025-08-01,22:25:28,2090674031,LOC_4194,121.21545,24.84849
(租11401)金龍路476巷口-2.往民生路(車),DEL-8888,龍潭派出所,2025-08-01,22:25:37,2090674011,LOC_4192,121.215527,24.847798
(租11401)金龍路476巷口-3.往中豐路上林段(車),DEL-8888,龍潭派出所,2025-08-01,22:25:40,2090674021,LOC_4193,121.215095,24.847845
(租11402)金龍路60、112、180巷口-3.往金龍路112巷與180巷口(車),ACC-0002,龍潭派出所,2025-08-01,22:25:43,2090946021,LOC_4232,121.210904,24.853113
(租11401)金龍路476巷口-2.往民生路(車),ACC-0001,龍潭派出所,2025-08-01,22:26:02,2090674011,LOC_4192,121.215527,24.847798
(租11402)金龍路60、112、180巷口-2.金龍路112巷朝(中豐路)方向道路(車),ACC-0002,龍潭派出所,2025-08-01,22:26:04,2090946011,LOC_4231,121.210403,24.852823
(租11401)金龍路476巷口-4.往新龍路(車),ACC-0001,龍潭派出所,2025-08-01,22:26:05,2090674031,LOC_4194,121.21545,24.84849
(租11401)金龍路476巷口-2.往民生路(車),ACC-0002,龍潭派出所,2025-08-01,22:26:11,2090674011,LOC_4192,121.215527,24.847798
(租11401)金龍路476巷口-3.往中豐路上林段(車),ACC-0001,龍潭派出所,2025-08-01,22:26:12,2090674021,LOC_4193,121.215095,24.847845
(租11401)中豐路上林段與休閒街口-2.往凌雲國中(車),DEL-8888,高平派出所,2025-08-01,22:26:22,2090687011,LOC_4061,121.210878,24.844276
(租11401)中豐路上林段與休閒街口-4.往街內社區(車),DEL-8888,高平派出所,2025-08-01,22:26:26,2090687031,LOC_4063,121.210865,24.843912
(租11401)金龍路476巷口-3.往中豐路上林段(車),ACC-0002,龍潭派出所,2025-08-01,22:26:41,2090674021,LOC_4193,121.215095,24.847845
(租11401)中豐路上林段與休閒街口-4.往街內社區(車),ACC-0001,高平派出所,2025-08-01,22:26:47,2090687031,LOC_4063,121.210865,24.843912
(租11401)金龍路476巷口-4.往新龍路(車),ACC-0002,龍潭派出所,2025-08-01,22:26:48,2090674031,LOC_4194,121.21545,24.84849
(租11401)中豐路上林段與休閒街口-2.往凌雲國中(車),ACC-0001,高平派出所,2025-08-01,22:26:50,2090687011,LOC_4061,121.210878,24.844276
(租11401)中豐路上林段與休閒街口-2.往凌雲國中(車),ACC-0002,高平派出所,2025-08-01,22:27:45,2090687011,LOC_4061,121.210878,24.844276
(租11401)中豐路上林段與休閒街口-4.往街內社區(車),ACC-0002,高平派出所,2025-08-01,22:27:53,2090687031,LOC_4063,121.210865,24.843912
(租11401)後庄街與福德一路177巷口-3.往後庄街(車),DEL-8888,大安派出所,2025-08-02,22:39:00,2080606021,LOC_4001,121.328547,24.958208
(租11401)後庄街與福德一路177巷口-4.往鶯歌桃鶯路(車),DEL-8888,大安派出所,2025-08-02,22:39:02,2080606031,LOC_4002,121.328912,24.958005
(租11401)後庄街與福德一路177巷口-2.往八德興豐路(車),DEL-8888,大安派出所,2025-08-02,22:39:04,2080606011,LOC_4000,121.328775,24.957868
(租11401)後庄街與福德一路177巷口-2.往八德興豐路(車),ACC-0001,大安派出所,2025-08-02,22:39:20,2080606011,LOC_4000,121.328775,24.957868
(租11402)興豐路2345、2350巷口-2.往興豐路往鶯歌區德昌二街(車),DEL-8888,大安派出所,2025-08-02,22:39:23,2080658011,LOC_4044,121.328382,24.955417
(租11401)後庄街與福德一路177巷口-3.往後庄街(車),ACC-0001,大安派出所,2025-08-02,22:39:23,2080606021,LOC_4001,121.328547,24.958208
(租11402)興豐路2345、2350巷口-1.往後庄街90巷往後庄街(車),DEL-8888,大安派出所,2025-08-02,22:39:25,2080658001,LOC_4043,121.328078,24.955425
(租11401)後庄街與福德一路177巷口-4.往鶯歌桃鶯路(車),ACC-0001,大安派出所,2025-08-02,22:39:32,2080606031,LOC_4002,121.328912,24.958005
(租11402)興豐路2345、2350巷口-3.往興豐路2350巷往大安公墓(車),DEL-8888,大安派出所,2025-08-02,22:39:33,2080658021,LOC_4045,121.328153,24.954431
(租11402)興豐路2345、2350巷口-2.往興豐路往鶯歌區德昌二街(車),ACC-0001,大安派出所,2025-08-02,22:39:51,2080658011,LOC_4044,121.328382,24.955417
(租11401)後庄街與福德一路177巷口-3.往後庄街(車),ACC-0002,大安派出所,2025-08-02,22:39:52,2080606021,LOC_4001,121.328547,24.958208
(租11402)興豐路2345、2350巷口-1.往後庄街90巷往後庄街(車),ACC-0001,大安派出所,2025-08-02,22:40:03,2080658001,LOC_4043,121.328078,24.955425
(租11402)興豐路2345、2350巷口-1.往後庄街90巷往後庄街(車),ACC-0002,大安派出所,2025-08-02,22:40:13,2080658001,LOC_4043,121.328078,24.955425
(租11401)後庄街與福德一路177巷口-4.往鶯歌桃鶯路(車),ACC-0002,大安派出所,2025-08-02,22:40:15,2080606031,LOC_4002,121.328912,24.958005
(租11401)福德一路177巷與德昌街口-4.往鶯歌(車),DEL-8888,大安派出所,2025-08-02,22:40:17,2080615031,LOC_4010,121.329355,24.960329
(租11402)興豐路2345、2350巷口-3.往興豐路2350巷往大安公墓(車),ACC-0001,大安派出所,2025-08-02,22:40:18,2080658021,LOC_4045,121.328153,24.954431
(租11401)福德一路177巷與德昌街口-3.往福德一路(車),DEL-8888,大安派出所,2025-08-02,22:40:24,2080615021,LOC_4009,121.329138,24.960896
(租11402)興豐路2345、2350巷口-3.往興豐路2350巷往大安公墓(車),ACC-0002,大安派出所,2025-08-02,22:40:25,2080658021,LOC_4045,121.328153,24.954431
(租11401)福德一路177巷與德昌街口-3.往福德一路(車),ACC-0001,大安派出所,2025-08-02,22:40:55,2080615021,LOC_4009,121.329138,24.960896
(租11401)福德一路177巷與德昌街口-4.往鶯歌(車),ACC-0001,大安派出所,2025-08-02,22:41:01,2080615031,LOC_4010,121.329355,24.960329
(租11401)福德一路177巷與德昌街口-4.往鶯歌(車),ACC-0002,大安派出所,2025-08-02,22:41:11,2080615031,LOC_4010,121.329355,24.960329
(租11402)福德一路26號旁巷口(一)-3.往福德二街往福德三街(車),DEL-8888,大安派出所,2025-08-02,22:41:22,2080648021,LOC_4029,121.329505,24.966995
(租11401)福德一路177巷與德昌街口-3.往福德一路(車),ACC-0002,大安派出所,2025-08-02,22:41:37,2080615021,LOC_4009,121.329138,24.960896
(租11402)福德一路26號旁巷口(一)-3.往福德二街往福德三街(車),ACC-0001,大安派出所,2025-08-02,22:41:39,2080648021,LOC_4029,121.329505,24.966995
(租11402)福德一路26號旁巷口(一)-3.往福德二街往福德三街(車),ACC-0002,大安派出所,2025-08-02,22:42:37,2080648021,LOC_4029,121.329505,24.966995
(租11402)和平路1441巷與仁和街41巷-3.往仁和街41巷往仁和街(車),DEL-8888,大安派出所,2025-08-02,22:42:44,2080630021,LOC_4019,121.321521,24.969259
(租11402)和平路1441巷與仁和街41巷-3.往仁和街41巷往仁和街(車),ACC-0001,大安派出所,2025-08-02,22:43:15,2080630021,LOC_4019,121.321521,24.969259
(租11402)榮華街與榮華街64巷、44巷-7.往榮華街49巷往樹仁三街(車),DEL-8888,大樹派出所,2025-08-02,22:43:28,2010088061,LOC_0072,121.321704,24.975102
(租11402)榮華街與榮華街64巷、44巷-6.往榮華街往桃鶯路(車),DEL-8888,大樹派出所,2025-08-02,22:43:31,2010088051,LOC_0071,121.321695,24.975576
(租11402)榮華街與榮華街64巷、44巷-8.往榮華街44巷往桃鶯路(車),DEL-8888,大樹派出所,2025-08-02,22:43:35,2010088071,LOC_0073,121.32171,24.97588
(租11402)和平路1441巷與仁和街41巷-3.往仁和街41巷往仁和街(車),ACC-0002,大安派出所,2025-08-02,22:43:36,2080630021,LOC_4019,121.321521,24.969259
(租11402)榮華街與榮華街64巷、44巷-3.往大原路53巷(車),DEL-8888,大樹派出所,2025-08-02,22:43:42,2010088021,LOC_0068,121.321098,24.975598
(租11402)榮華街與榮華街64巷、44巷-7.往榮華街49巷往樹仁三街(車),ACC-0001,大樹派出所,2025-08-02,22:43:45,2010088061,LOC_0072,121.321704,24.975102
(租11402)榮華街與榮華街64巷、44巷-5.往樹仁三街(車),DEL-8888,大樹派出所,2025-08-02,22:43:45,2010088041,LOC_0070,121.320946,24.975265
(租11402)榮華街與榮華街64巷、44巷-4.往大原路(車),DEL-8888,大樹派出所,2025-08-02,22:43:51,2010088031,LOC_0069,121.320611,24.975642
(租11402)榮華街與榮華街64巷、44巷-8.往榮華街44巷往桃鶯路(車),ACC-0001,大樹派出所,2025-08-02,22:43:57,2010088071,LOC_0073,121.32171,24.97588
(租11402)榮華街與榮華街64巷、44巷-6.往榮華街往桃鶯路(車),ACC-0001,大樹派出所,2025-08-02,22:43:59,2010088051,LOC_0071,121.321695,24.975576
(租11402)樹仁二街與大原路口-4.往樹仁三街(車),DEL-8888,大樹派出所,2025-08-02,22:44:07,2010096031,LOC_0082,121.319975,24.97783
(租11402)榮華街與榮華街64巷、44巷-7.往榮華街49巷往樹仁三街(車),ACC-0002,大樹派出所,2025-08-02,22:44:09,2010088061,LOC_0072,121.321704,24.975102
(租11402)榮華街與榮華街64巷、44巷-4.往大原路(車),ACC-0001,大樹派出所,2025-08-02,22:44:11,2010088031,LOC_0069,121.320611,24.975642
(租11402)榮華街與榮華街64巷、44巷-6.往榮華街往桃鶯路(車),ACC-0002,大樹派出所,2025-08-02,22:44:12,2010088051,LOC_0071,121.321695,24.975576
(租11402)樹仁二街與大原路口-3.往延平路(車),DEL-8888,大樹派出所,2025-08-02,22:44:12,2010096021,LOC_0081,121.319546,24.978142
(租11402)樹仁二街與大原路口-2.往桃鶯路(車),DEL-8888,大樹派出所,2025-08-02,22:44:16,2010096011,LOC_0080,121.320001,24.978503
(租11402)榮華街與榮華街64巷、44巷-5.往樹仁三街(車),ACC-0001,大樹派出所,2025-08-02,22:44:23,2010088041,LOC_0070,121.320946,24.975265
(租11402)榮華街與榮華街64巷、44巷-3.往大原路53巷(車),ACC-0001,大樹派出所,2025-08-02,22:44:24,2010088021,LOC_0068,121.321098,24.975598
(租11402)樹仁二街與大原路口-4.往樹仁三街(車),ACC-0001,大樹派出所,2025-08-02,22:44:35,2010096031,LOC_0082,121.319975,24.97783
(租11402)樹仁二街與大原路口-2.往桃鶯路(車),ACC-0001,大樹派出所,2025-08-02,22:44:44,2010096011,LOC_0080,121.320001,24.978503
(租11402)樹仁二街與大原路口-3.往延平路(車),ACC-0002,大樹派出所,2025-08-02,22:44:45,2010096021,LOC_0081,121.319546,24.978142
(租11402)樹仁二街與大原路口-3.往延平路(車),ACC-0001,大樹派出所,2025-08-02,22:44:45,2010096021,LOC_0081,121.319546,24.978142
(租11402)榮華街與榮華街64巷、44巷-3.往大原路53巷(車),ACC-0002,大樹派出所,2025-08-02,22:44:47,2010088021,LOC_0068,121.321098,24.975598
(租11401)樹林八街19巷與樹林八街口-4.往樹林八街往樹仁一街(車),DEL-8888,大樹派出所,2025-08-02,22:44:50,2010037031,LOC_0043,121.316972,24.979361
(租11401)樹林八街19巷與樹林八街口-3.往樹林八街19巷往大明街(車),DEL-8888,大樹派出所,2025-08-02,22:44:55,2010037021,LOC_0042,121.317138,24.979839
(租11401)樹林八街19巷與樹林八街口-2.往樹林七街13巷往樹仁七街(車),DEL-8888,大樹派出所,2025-08-02,22:45:00,2010037011,LOC_0041,121.316571,24.979826
(租11401)大豐路與樹林八街口-4.往大豐街(車),DEL-8888,大樹派出所,2025-08-02,22:45:05,2010005031,LOC_0008,121.316519,24.980433
(租11401)樹林八街19巷與樹林八街口-4.往樹林八街往樹仁一街(車),ACC-0001,大樹派出所,2025-08-02,22:45:07,2010037031,LOC_0043,121.316972,24.979361
(租11401)大豐路與樹林八街口-3.往樹林九街(車),DEL-8888,大樹派出所,2025-08-02,22:45:07,2010005021,LOC_0007,121.316695,24.980696
(租11401)大豐路與樹林八街口-5.往大豐街往桃鶯路方向(車),DEL-8888,大樹派出所,2025-08-02,22:45:10,2010005041,LOC_0009,121.317109,24.980469
(租11402)榮華街與榮華街64巷、44巷-4.往大原路(車),ACC-0002,大樹派出所,2025-08-02,22:45:15,2010088031,LOC_0069,121.320611,24.975642
(租11401)樹林八街19巷與樹林八街口-2.往樹林七街13巷往樹仁七街(車),ACC-0001,大樹派出所,2025-08-02,22:45:16,2010037011,LOC_0041,121.316571,24.979826
(租11402)樹仁二街與大原路口-4.往樹仁三街(車),ACC-0002,大樹派出所,2025-08-02,22:45:26,2010096031,LOC_0082,121.319975,24.97783
(租11401)樹林八街19巷與樹林八街口-3.往樹林八街19巷往大明街(車),ACC-0001,大樹派出所,2025-08-02,22:45:26,2010037021,LOC_0042,121.317138,24.979839
(租11401)大豐路與樹林八街口-5.往大豐街往桃鶯路方向(車),ACC-0001,大樹派出所,2025-08-02,22:45:29,2010005041,LOC_0009,121.317109,24.980469
(租11401)延平路與金門二街口-3.往金門二街往樹林九街(車),DEL-8888,大樹派出所,2025-08-02,22:45:33,2010022021,LOC_0012,121.315232,24.981615
(租11401)大豐路與樹林八街口-3.往樹林九街(車),ACC-0001,大樹派出所,2025-08-02,22:45:33,2010005021,LOC_0007,121.316695,24.980696
(租11401)延平路與金門二街口-2.往延平路往昆明路(車),DEL-8888,大樹派出所,2025-08-02,22:45:37,2010022011,LOC_0011,121.314803,24.981872
(租11401)大豐路與樹林八街口-4.往大豐街(車),ACC-0001,大樹派出所,2025-08-02,22:45:40,2010005031,LOC_0008,121.316519,24.980433
(租11401)延平路與金門二街口-4.往金門二街往金門四街(車),DEL-8888,大樹派出所,2025-08-02,22:45:42,2010022031,LOC_0013,121.314204,24.981518
(租11402)樹仁二街與大原路口-2.往桃鶯路(車),ACC-0002,大樹派出所,2025-08-02,22:45:42,2010096011,LOC_0080,121.320001,24.978503
(租11401)延平路與金門二街口-5.往金門一街往大豐路206巷(車),DEL-8888,大樹派出所,2025-08-02,22:45:47,2010022041,LOC_0014,121.314495,24.981018
